transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
rent,"Sherwood Street, London, W1F",2,2,,6500,1500,"12 Sherwood Street is an exciting development of 48 interior designed apartments by The Crown Estate. Located in the heart of London's West End, 12 Sherwood Street is a sublime backdrop for modern living.",Apartment,W1F,"The Crown Estate, London",rightmove,https://www.rightmove.co.uk/properties/131086682#/?channel=RES_LET,14/05/2023
rent,"Ranelagh Gardens, Fulham, SW6",1,1,,2080,480,A stunning one bedroom property on Ranelagh Gardens just moments from Putney Bridge station.,Flat,SW6,"Draker Lettings, Fulham Broadway",rightmove,https://www.rightmove.co.uk/properties/135055871#/?channel=RES_LET,2023-05-20
rent,"Russell Road, Kensignton, W14",2,2,,2817,650,A bright and well presented two double bedroom apartment situated within a popular modern building a short walk from Holland Park.,Flat,W14,"Draker Lettings, Sloane Square",rightmove,https://www.rightmove.co.uk/properties/135055868#/?channel=RES_LET,2023-05-20
rent,"Cadogan Square, Knightsbridge, SW1X",3,3,,17333,4000,A truly stunning and very sophisticated three bedroom home located at arguably one of the finest addresses in Knightsbridge.,Apartment,SW1X,"Draker Lettings, Sloane Square",rightmove,https://www.rightmove.co.uk/properties/135055865#/?channel=RES_LET,2023-05-20
rent,"UNCLE Colindale, Aerial Square, London, NW9",2,2,,2246,518,"A selection of newly built, modern and spacious studios, 1, 2 & 3 bedroom apartments with access to a wide range of communal spaces. Easy transport links to Kings Cross within 22 minutes via Colindale station which is a 1-minute walk from UNCLE Colindale. UNCLE Colindale...",Apartment,NW9,"CBRE Residential, Letting Developments, London",rightmove,https://www.rightmove.co.uk/properties/135055580#/?channel=RES_LET,2023-05-20
rent,"Marsden Street, Kentish Town",3,1,,3450,796,"An attractive three double bedroom, two bathroom maisonette close to the Northern Line. This split level property boasts a modern open plan kitchen/living room, stylish bathroom, one en suite and wooden floors throughout. Available 1st August 2023.",Flat,Town,"Dexters, Kentish Town",rightmove,https://www.rightmove.co.uk/properties/135055472#/?channel=RES_LET,2023-05-20
rent,"Reliance Wharf, Hertford Road, London, N1",3,2,,3500,808,A beautifully presented and stunning three bedroom purpose built apartment situated within the highly desirable Reliance Wharf development.,Flat,N1,"Samuel Estates, Streatham",rightmove,https://www.rightmove.co.uk/properties/135055397#/?channel=RES_LET,2023-05-20
rent,"UNCLE Colindale, Aerial Square, London, NW9",3,2,,2750,635,"A selection of newly built, modern and spacious studios, 1, 2 & 3 bedroom apartments with access to a wide range of communal spaces. Easy transport links to Kings Cross within 22 minutes via Colindale station which is a 1-minute walk from UNCLE Colindale. UNCLE Colindale...",Apartment,NW9,"CBRE Residential, Letting Developments, London",rightmove,https://www.rightmove.co.uk/properties/135055373#/?channel=RES_LET,2023-05-20
rent,"Drayton Green Road, Ealing, London, W13",2,2,,1900,438,"An alternative deposit option is available. Modern two double bedroom, two bathroom apartment in a contemporary development next to West Ealing Overground Station. Consisting of a modern kitchen, complete with integrated wine cooler, large open-plan lounge area, two double bedrooms (on...",Apartment,W13,"Stirling Ackroyd Lettings, Northfields - Lettings",rightmove,https://www.rightmove.co.uk/properties/135055358#/?channel=RES_LET,2023-05-20
rent,"One Blackfriars, Southwark, London SE1",,1,,3683,850,"Spacious 517sq.ft. studio apartment on the 3rd floor of the ground breaking One Blackfriars, SE1. Comprising an elegant fitted kitchen with integrated appliances, a bright & airy living area with floor-to-ceiling windows opening to a generous west-facing winter garden. An inviting sleeping area w...",Studio,SE1,"Chase Evans, Elephant and Castle",rightmove,https://www.rightmove.co.uk/properties/133913966#/?channel=RES_LET,2023-05-20
rent,"Tideslea Path, London, SE28",2,2,,1850,427,"Stunning fourth floor apartment with fantastic river views comprising open plan lounge/kitchen with white goods and breakfast bar, two double bedrooms the master with en suite shower, bathroom, balcony and allocated parking space. The property is located in the popular area of West Thamesmead wit...",Flat,SE28,"Your Move, Abbey Wood",rightmove,https://www.rightmove.co.uk/properties/134018297#/?channel=RES_LET,2023-05-20
rent,"Pembroke Road, Kensington",2,2,,4498,1038,"This modern, spacious two double bedroom apartment is based on the 4th floor of a 24hr portered development. Benefits also include residents gym, pool & sauna.",Flat,Kensington,"Dexters, Earls Court",rightmove,https://www.rightmove.co.uk/properties/133887062#/?channel=RES_LET,2023-05-20
rent,"St Pauls Road, Islington, London, N1",3,1,,3467,800,6 MONTH LET ONLY. Beautiful three bedroom terraced house set back from the main road on an elegant and popular row of houses in the heart of Canonbury.,Terraced,N1,"Hotblack Desiato, Islington",rightmove,https://www.rightmove.co.uk/properties/135054884#/?channel=RES_LET,2023-05-20
rent,"Salvin Court, 96 Torrington Park, North Finchley, London, N12",2,2,,2000,462,"Large two bedroom penthouse apartment with lift access, located in a well maintained gated development, close to North Finchley High Road and Woodside Park station.",Apartment,N12,"Martyn Gerrard, North Finchley",rightmove,https://www.rightmove.co.uk/properties/86501450#/?channel=RES_LET,2023-05-20
rent,"Waterside Park, Waterside Heights, Royal Docks E16",2,1,,2167,500,"A spacious two bedroom dual aspect property with approximately 773 sq ft of living space set within the Waterside Park residential development. The apartment boasts a good sized balcony offering stunning views of the River Thames, an open plan living and dining area, a fully fitted integrated kit...",Apartment,E16,"Chase Evans, Docklands",rightmove,https://www.rightmove.co.uk/properties/133252799#/?channel=RES_LET,2023-05-20
rent,Cumberland Place Catford SE6,1,1,,1200,277,"***Smart Well-Kept One Bedroom Flat*** This property is offered unfurnished and your earliest viewing is highly recommended. This property is located by Grove Park and Hither Green station, which offers direct access to London Bridge. Energy Efficiency Rating: D",Flat,SE6,"Acorn, Catford",rightmove,https://www.rightmove.co.uk/properties/135054461#/?channel=RES_LET,2023-05-20
rent,"The Parkhouse, London, N4",1,1,,2200,508,Property Ref: 11717 This spacious fully furnished one bedroom apartment is situated at the popular waterside Woodberry Park development built ...,Apartment,N4,"gLocalAgents.co.uk, Covering Nationwide",rightmove,https://www.rightmove.co.uk/properties/135054302#/?channel=RES_LET,2023-05-20
rent,"Shepherds Bush Road, LONDON",1,,,1452,335,"Recently Fully refurbished one bedroom apartment that has been finished immaculately throughout. The apartment features carpet flooring, sleek integrated kitchen appliances with worktops and a washer/dryer. Over 300 sqft available NOW The apartment has additional built in storage, contemp...",Apartment,LONDON,"Barnard Marcus Lettings, West Kensington - Lettings",rightmove,https://www.rightmove.co.uk/properties/135054203#/?channel=RES_LET,2023-05-20
rent,"Upper Richmond Road West, LONDON",3,1,,2800,646,"Barnard Marcus are proud to present this larger than average three bed apartment central to East Sheen high street. The property offers three sizeable bedrooms with ample light and space and a spacious living area with fireplace features further adding character. Additionally, the property includ...",Apartment,LONDON,"Barnard Marcus Lettings, East Sheen - Lettings",rightmove,https://www.rightmove.co.uk/properties/135054197#/?channel=RES_LET,2023-05-20
rent,"Ealing, London, W5",3,1,,2650,612,"We are proud to offer this delightful 3 bedroom, 1 bathroom ground floor period flat in a great location. Available to move in now, this property benefits from fireplaces, high ceilings, garden a... ** Property Reference: 1710635 **",Flat,W5,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054098#/?channel=RES_LET,2023-05-20
rent,"Manchester Road, London, E14",3,2,,2750,635,Available for sharers Fantastic and very bright 3 double bedroom with balcony available withtwo bathroom. Video available upon request and viewings are highly recommended Summary & Exclusions:... ** Property Reference: 1711446 **,Flat,E14,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054074#/?channel=RES_LET,2023-05-20
rent,"Refinery House, London, E20",3,2,,3500,808,"Our modern, urban retreat offers comfort and convenience in vibrant East London. Trendy yet quiet, it is perfect for tenants with or without children. There is an outstanding primary school and a... ** Property Reference: 1711350 **",Flat,E20,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054056#/?channel=RES_LET,2023-05-20
rent,"Crompton Court Brompton Road, London, SW3",1,1,,2492,575,"We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 22 June 2023. Property is offered furnished. Viewing highly recommended. Contact O... ** Property Reference: 1711059 **",Flat,SW3,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054068#/?channel=RES_LET,2023-05-20
rent,"West Ealing, West Ealing London, W13",2,1,,1750,404,"We are proud to offer this delightful 2 bedroom, 1 bathroom flat in a great location. Available to move in from 31 May 2023. Property is offered unfurnished. Viewing highly recommended. Contact... ** Property Reference: 709043 **",Flat,W13,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054017#/?channel=RES_LET,2023-05-20
rent,"Cumberland Road, London, E13",3,1,,2100,485,"We are proud to offer this delightful three large bedroom, two reception, and one bathroom terraced house in a great location. Available to move in from 15 February 2023, this property benefits f... ** Property Reference: 1676487 **",Terraced,E13,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/135054008#/?channel=RES_LET,2023-05-20
rent,"Upper Berkeley Street, London, W1H",1,1,,3250,750,"Ideally located close to Marble Arch, minutes away from Portman Square and Oxford Street, this contemporary 1 bedroom apartment benefits from hardwood flooring, brand new furniture and spacious private balcony with patio fittings",Apartment,W1H,"London Executive, London",rightmove,https://www.rightmove.co.uk/properties/134382146#/?channel=RES_LET,03/05/2023
rent,"Trafalgar Road, London",,1,,901,208,"Double room to rent features hardwood flooring, offered furnished with Double bed, wardrobe and chest of drawers. Shared bathroom and Kitchen, private terrace. Utilities separate from monthly rent, available from as early as 20th June. Tenant Information: maritime-properties.co.uk/lettings/",Studio,London,"Maritime Properties, Greenwich",rightmove,https://www.rightmove.co.uk/properties/135053990#/?channel=RES_LET,2023-05-20
rent,"Horn Lane, Horn Lane",3,2,,2600,600,"Arranged over the first and second floor and with circa 884 sq.ft, this newly converted three bedroom apartment has been thoughtfully designed to allow for plenty of light to flow through.",Flat,Lane,"Dexters, Acton",rightmove,https://www.rightmove.co.uk/properties/135053984#/?channel=RES_LET,2023-05-20
rent,"Craven Park Road, Harlesden NW10 8SH",1,1,,1573,363,A truly modern and spacious apartment in a newly built development with 2 private balconies 1 double bedroom Large open plan reception room with patio garden Modern stylish kitchen with integrated appliances including dishwasher and washer dryer Luxury bathroom Under floor hea...,Flat,8SH,"Churchill & Mathesons Estate Agents, Acton",rightmove,https://www.rightmove.co.uk/properties/135053909#/?channel=RES_LET,2023-05-20
rent,"Cromford Road, Putney, London",2,1,,2300,531,"Chamberland Residential are delighted to market this beautiful two double bedroom apartment, conveniently located for the tube and High street in the sought after East Putney grid area. Boasting period features throughout, this property comprises a modern kitchen with gas hob, a bright spacious l...",Flat,London,"Chamberland Residential, Putney",rightmove,https://www.rightmove.co.uk/properties/135053915#/?channel=RES_LET,2023-05-20
